nit,razon_social,ciiu,estado,fecha_corte,activo_corriente,activo_total,pasivo_corriente,pasivo_total,ganancias_acumuladas,patrimonio,ingresos,utilidad_operacional,utilidad_neta,anio
900076998,ATENTO TELESERVIICIOS ESPAÑA SUCURSAL EN COLOMBIA,N8220 - Actividades de centros de llamadas (call center),ACTIVA,2024-12-31,367490526.0,381602088.0,30941932.0,39590609.0,341887503.0,342011479.0,187697326.0,48612296.0,55754389.0,2024
900078003,AMCOR HOLDINGS AUSTRALIA PTY LTD SUCURSAL COLOMBIA,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2024-12-31,249158174.0,339387608.0,111479037.0,253111359.0,18425392.0,86276249.0,291326191.0,12820997.0,-5492893.0,2024
900078163,MANUFACTURAS S.A.S - MATECSA,C2511 - Fabricación de productos metálicos para uso estructural,ACTIVA,2024-12-31,38518781.0,66567409.0,31216017.0,34032010.0,30457362.0,32535399.0,78021429.0,3053847.0,27447.0,2024
900078437,AXON PHARMA SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2024-12-31,108760286.0,115269669.0,65055561.0,66033480.0,43720820.0,49236189.0,166130047.0,24450805.0,14600547.0,2024
900079131,TECNOCOM COLOMBIA SAS,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2024-12-31,2384361.0,2384361.0,689753.0,689753.0,-38365167.0,1694608.0,,-9179.0,4256.0,2024
900079790,EJE CONSTRUCCIONES S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,26098069.0,355925452.0,11355770.0,65227664.0,217972848.0,290697788.0,43284081.0,48713829.0,35883174.0,2024
900081294,CERAMICA SAN LORENZO COLOMBIA SAS,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2024-12-31,24157614.0,24571478.0,16576659.0,16576659.0,4707399.0,7994819.0,27170398.0,434465.0,288018.0,2024
900081360,Servicios Nutresa S.A.S.,M7010 - Actividades de administración empresarial,ACTIVA,2024-12-31,1376882657.0,1405810239.0,1357202035.0,1380051390.0,3250337.0,25758849.0,65739097.0,5133369.0,7217569.0,2024
900082077,CONSTRUCTORA JYP SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,47024056.0,49460421.0,11001901.0,35042532.0,10412613.0,14417889.0,23774430.0,1124807.0,3025879.0,2024
900082107,CONSTRUCTORA CONTEX S.A.S. BIC,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,799503625.0,817036649.0,232870358.0,760381325.0,48655641.0,56655324.0,279219475.0,8056814.0,7550779.0,2024
900083863,CENTRAL LECHERA DE MANIZALES S.A. BIC,C1040 - Elaboración de productos lácteos,ACTIVA,2024-12-31,43542320.0,89401365.0,34839621.0,51204593.0,31351254.0,38196772.0,167898199.0,1243122.0,866697.0,2024
900084407,GRAMALOTE COLOMBIA LIMITED,B0722 - Extracción de oro y otros metales preciosos,ACTIVA,2024-12-31,11543999.0,748830924.0,14510325.0,37282517.0,-791838716.0,711548407.0,,-39419972.0,-52074156.0,2024
900084546,PASON COLOMBIA SAS,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,ACTIVA,2024-12-31,10131074.0,18244083.0,1054131.0,1273452.0,5227255.0,16970631.0,8980363.0,2185942.0,1710542.0,2024
900084999,PROMOTORES DEL ORIENTE S.A,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2024-12-31,8393858.0,14773063.0,8351465.0,10883646.0,-5604367.0,3889417.0,52223758.0,-533581.0,-2427190.0,2024
900085546,CONSTRUCCIONES BUEN VIVIR SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,1140461020.0,1654820996.0,679827152.0,1286098898.0,333735281.0,368722098.0,265939878.0,26947318.0,32526248.0,2024
900087333,INVERSIONISTAS ASOCIADOS DE PALMIRA SA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,377175.0,20218715.0,2561426.0,4385900.0,982105.0,15832815.0,900356.0,190090.0,115994.0,2024
900088916,AGRICOLA CERDEÑA S.A.S,A0122 - Cultivo de plátano y banano,ACTIVA,2024-12-31,1547473.0,42689900.0,204138.0,8691233.0,28943393.0,33998667.0,155000.0,-4801.0,-4801.0,2024
900089005,AMERISUR EXPLORACIÓN COLOMBIA LIMITADA,B0610 - Extracción de petróleo crudo,ACTIVA,2024-12-31,218776986.0,512744678.0,82105377.0,100632678.0,-40924132.0,412112000.0,212297436.0,84130764.0,27076414.0,2024
900089104,Enlace Opertativo S.A.,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",ACTIVA,2024-12-31,31750364.0,34386136.0,11103166.0,11103166.0,8118004.0,23282970.0,84375733.0,11383607.0,8118004.0,2024
900089324,AGRICOLA MAYORCA S.A.S.,A0122 - Cultivo de plátano y banano,ACTIVA,2024-12-31,8927419.0,70361630.0,18083656.0,39104038.0,28122225.0,31257592.0,73679939.0,10183787.0,6540214.0,2024
900089420,ART HOME TEXTIL SAS,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",ACTIVA,2024-12-31,41867079.0,48942488.0,23611690.0,25336129.0,17753235.0,23606359.0,52982905.0,4540251.0,781839.0,2024
900089542,TMF COLOMBIA LTDA,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",ACTIVA,2024-12-31,64974185.0,71119098.0,31479114.0,35180468.0,31416592.0,35938630.0,54794155.0,15657516.0,9116045.0,2024
900089825,ADAMA COLOMBIA SAS,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2024-12-31,254567693.0,267371897.0,247626214.0,247626214.0,19737683.0,19745683.0,125375835.0,12802184.0,416843.0,2024
900091709,LICENCIAS ON LINE SAS,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2024-12-31,124604535.0,127196858.0,99480104.0,100474880.0,31031465.0,26721978.0,288768945.0,4095290.0,1042866.0,2024
900091949,DUWEST COLOMBIA SAS,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2024-12-31,100382141.0,110977106.0,77596545.0,78041318.0,18495998.0,32935788.0,153726984.0,6845248.0,7292044.0,2024
900095054,INTEROC SA SUCURSAL COLOMBIA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2024-12-31,71122432.0,88888201.0,57776995.0,69865999.0,2387.0,19022202.0,76718039.0,10512524.0,4240048.0,2024
900095680,PRODUCTOS ALIMENTICIOS BELLINI SAS,C1051 - Elaboración de productos de molinería,ACTIVA,2024-12-31,8605252.0,16688801.0,6951421.0,7801404.0,3387397.0,8887397.0,23244735.0,-1676209.0,-1387379.0,2024
900097463,E-CREDIT SAS,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",ACTIVA,2024-12-31,44594338.0,109830116.0,12295069.0,42972556.0,8517703.0,66857560.0,22105880.0,1936512.0,3210403.0,2024
900098045,SKINDRUG S. A.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",ACTIVA,2024-12-31,12774859.0,12825192.0,2845656.0,2847618.0,8745717.0,9977574.0,25956389.0,11076932.0,7256440.0,2024
900098256,INVERSIONES KLOKLO SAS,A0141 - Cría de ganado bovino y bufalino,ACTIVA,2024-12-31,2067420.0,2530113.0,438386.0,492935.0,-216638.0,2037178.0,1658207.0,206864.0,106409.0,2024
900099234,SUCDEN COLOMBIA SAS,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,ACTIVA,2024-12-31,420374341.0,422698412.0,408371900.0,408371900.0,5233481.0,14326512.0,1130544174.0,21972155.0,1743226.0,2024
900099310,GRUPO INTEGRADO DE TRANSPORTE MASIVO SA,H4921 - Transporte de pasajeros,ACUERDO DE REORGANIZACION,2024-12-31,101113693.0,372766644.0,37821596.0,245185512.0,20497872.0,127581132.0,156843102.0,29701145.0,21710089.0,2024
900100549,MAFER REAL ESTATE DE COLOMBIA S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,16651902.0,389504917.0,3861231.0,13847376.0,37075603.0,375657541.0,22348614.0,-5554996.0,-10867368.0,2024
900100655,C.S.A CONSTRUCTORA SANTA ANA S.A.S.,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,17161352.0,42405787.0,22478363.0,37478363.0,4827424.0,4927424.0,18408064.0,-909332.0,-585902.0,2024
900102000,SPIWAK COMPAÑIA EDIFICADORA S.A,I5511 - Alojamiento en hoteles,ACUERDO DE REORGANIZACION,2024-12-31,15411123.0,100059417.0,13170018.0,79366244.0,5526474.0,20693173.0,25338172.0,4594220.0,1912893.0,2024
900102580,ALICORP COLOMBIA SAS,G4631 - Comercio al por mayor de productos alimenticios,ACTIVA,2024-12-31,17874480.0,18801096.0,18452531.0,18452531.0,-26511435.0,348565.0,30376001.0,151626.0,-293940.0,2024
900103457,TCS SOLUTION CENTER SUCURSAL COLOMBIA,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2024-12-31,134337419.0,174304384.0,46995025.0,56557259.0,113245887.0,117747125.0,332902226.0,25788961.0,16661087.0,2024
900103513,CONSTRULEC SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,9499678.0,12450849.0,2611678.0,6537020.0,713976.0,5913829.0,3941695.0,204818.0,131390.0,2024
900103833,CI METALES LA UNION SAS,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",ACTIVA,2024-12-31,126375323.0,151069373.0,57591192.0,128325355.0,397757.0,22744018.0,443775923.0,46711750.0,34526803.0,2024
900104023,BELLACRUZ DEL LLANO SAS,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,ACTIVA,2024-12-31,18775878.0,116646509.0,14466136.0,26265658.0,19780540.0,90380851.0,33702648.0,9223576.0,8248544.0,2024
900104517,BIO D S.A. USUARIO OPERADOR DE ZONA FRANCA,C2029 - Fabricación de otros productos químicos n.c.p.,ACTIVA,2024-12-31,218646609.0,496003571.0,112928234.0,218801184.0,33590261.0,277202387.0,1168072079.0,48736133.0,29091541.0,2024
900104702,INVERSIONES TNS S.A,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,77717413.0,81104817.0,62334514.0,62334514.0,3725812.0,18770303.0,585000.0,3159405.0,-274769.0,2024
900106364,TELECENTER PANAMERICANA LTDA,N8220 - Actividades de centros de llamadas (call center),ACTIVA,2024-12-31,86899454.0,92544439.0,41109302.0,46234680.0,11689812.0,46309759.0,139266644.0,6781778.0,10040664.0,2024
900107634,UNIFY LTDA,J6190 - Otras actividades de telecomunicaciones,ACTIVA,2024-12-31,17329480.0,18251986.0,7766221.0,7830770.0,-3983591.0,10421216.0,13238505.0,1754748.0,1473337.0,2024
900107673,ZONA FRANCA DEL CARIBE S.A. UOZF,M7020 - Actividades de consultoría de gestión,ACTIVA,2024-12-31,20742844.0,33244584.0,3382246.0,7374428.0,13074983.0,25870156.0,10544861.0,3848281.0,2973126.0,2024
900108493,Trichem de Colombia SAS,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2024-12-31,60796686.0,62086146.0,50660659.0,50922530.0,6444117.0,11163616.0,92460324.0,3320436.0,1449003.0,2024
900108579,AUTOMOTORES COMERCIALES AUTOCOM S.A.,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2024-12-31,158623791.0,163212885.0,133568889.0,133652057.0,-77420172.0,29560828.0,249045102.0,6310125.0,-11811796.0,2024
900108902,PRESTADORA DE SERVICIOS GMF COLOMBIA S.A.S.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2024-12-31,60447058.0,60503996.0,56774526.0,56774526.0,487905.0,3729470.0,3003810.0,619470.0,487905.0,2024
900109645,PDVSA GAS SA  SUCURSAL COLOMBIA,H4930 - Transporte por tuberías,ACUERDO DE REORGANIZACION,2024-12-31,15173.0,52661069.0,25017.0,28973960.0,-515674177.0,23687109.0,0.0,-7452335.0,-7967664.0,2024
900110594,OLAM AGRO COLOMBIA SAS,C1061 - Trilla de café,ACTIVA,2024-12-31,609130950.0,663414632.0,594971960.0,604059504.0,-15133034.0,59355128.0,1425766989.0,23801006.0,2235219.0,2024
900110597,PASABOCAS PATTY S.A.S.,C1089 - Elaboración de otros productos alimenticios n.c.p.,ACTIVA,2024-12-31,11957753.0,32973505.0,7734663.0,24280223.0,7823893.0,8693282.0,58067237.0,3465591.0,624061.0,2024
900110871,ORIENTAL MOTOR SAS,H5224 - Manipulación de carga,ACTIVA,2024-12-31,26718.0,3351645.0,304436.0,304436.0,-223443.0,3047209.0,,-25543.0,-42075.0,2024
900111135,SOSAMET SAS,C2511 - Fabricación de productos metálicos para uso estructural,ACTIVA,2024-12-31,4295312.0,6508112.0,766136.0,766136.0,5413899.0,5741976.0,5356626.0,987386.0,671423.0,2024
900111343,CICSA COLOMBIA SAS,J6110 - Actividades de telecomunicaciones alámbricas,ACTIVA,2024-12-31,59997022.0,66305765.0,11032987.0,11974119.0,37096987.0,54331646.0,11513464.0,3062809.0,5253966.0,2024
900112154,DIVERSIFICAR SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,44042470.0,53325880.0,39852887.0,44165762.0,156786.0,9160118.0,27154394.0,46869.0,-226528.0,2024
900113563,COMPAÑIA AGRICOLA DE LA SIERRA SUCURSAL COLOMBIA,A0240 - Servicios de apoyo a la silvicultura,ACTIVA,2024-12-31,24685920.0,759977103.0,14122751.0,101265926.0,198721520.0,658711177.0,29655132.0,16472063.0,5202907.0,2024
900115386,C.I.NATURMEGA S.A.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",ACTIVA,2024-12-31,59705764.0,113169343.0,51408862.0,78616032.0,-1726627.0,34553311.0,130343911.0,5484918.0,-2496930.0,2024
900115530,COLOMBIANA DE BITUMEN SAS,C3290 - Otras industrias manufactureras n.c.p.,ACTIVA,2024-12-31,49791191.0,78493605.0,50632495.0,57545683.0,1975952.0,20947922.0,240187422.0,8320634.0,632321.0,2024
900116319,MERCADOPAGO COLOMBIA LTDA,J6399 - Otras actividades de servicios de información n.c.p.,ACTIVA,2024-12-31,313351267.0,319767798.0,293704778.0,293764408.0,-41454968.0,26003390.0,197758166.0,27015845.0,16229248.0,2024
900116641,GUAMITO S.A.S.,A0125 - Cultivo de flor de corte,ACTIVA,2024-12-31,7838310.0,60751377.0,7103507.0,23124877.0,2551920.0,37626500.0,21781044.0,2169904.0,2295643.0,2024
900118612,COMERCIALIZADORA INTERNACIONAL DE METALES PRECIOSOS DE COLOMBIA SA,G4662 - Comercio al por mayor de metales y productos metalíferos,ACTIVA,2024-12-31,31300585.0,34286999.0,1234584.0,1234584.0,24542823.0,33052415.0,1088463587.0,1096142.0,-177146.0,2024
900120562,HELLER INTERNATIONAL SAS,"C2593 - Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",ACTIVA,2024-12-31,16815469.0,32599719.0,5801427.0,7436707.0,14729988.0,25163012.0,22224038.0,1709400.0,935788.0,2024
900121262,PLASTICOS FOTRMOSA LTDA,C2013 - Fabricación de plásticos en formas primarias,ACTIVA,2024-12-31,37325364.0,41417728.0,26763152.0,27125211.0,9614022.0,14292517.0,24637836.0,2066047.0,1192238.0,2024
900123408,Compañia de inversiones textiles de moda SAS - TEXMODA SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2024-12-31,97169494.0,377617027.0,239637250.0,378170270.0,-2668023.0,-553243.0,539123945.0,9558911.0,-24326579.0,2024
900124007,EMPRESA DE DESARROLLO LOS MORROS SUCURSAL COLOMBIA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,103305437.0,773724676.0,24511644.0,107774058.0,621248888.0,665950618.0,280900.0,4252455.0,7590037.0,2024
900124455,SMITH & NEPHEW COLOMBIA S.A.S,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2024-12-31,112157131.0,154781921.0,39616105.0,42516097.0,-1586337.0,112265824.0,159990735.0,10038404.0,4829669.0,2024
900124556,FINANTEX SAS,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2024-12-31,35797650.0,38346095.0,25009161.0,29327527.0,1269578.0,9018568.0,6839020.0,1209575.0,676301.0,2024
900124595,PROYECTOS MINERALES S.A.,G4662 - Comercio al por mayor de metales y productos metalíferos,ACTIVA,2024-12-31,119511.0,1666581.0,960131.0,1163821.0,-1466436.0,502760.0,0.0,-1178694.0,-1181458.0,2024
900124681,AUTOPISTAS DE SANTANDER SAS,F4210 - Construcción de carreteras y vías de ferrocarril,ACUERDO DE REORGANIZACION,2024-12-31,14842.0,44811119.0,793880.0,59648137.0,-16539991.0,-14837018.0,0.0,-1821870.0,-1635992.0,2024
900127140,CIA MIGUEL CABALLERO SAS,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2024-12-31,82148941.0,92808560.0,40842034.0,56274331.0,22003520.0,36534229.0,73279844.0,6871803.0,4441007.0,2024
900127350,GRUPO AGROVID SAS,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2024-12-31,7914404.0,20669627.0,7046959.0,8508494.0,11544313.0,12161133.0,35317561.0,1207460.0,310274.0,2024
900129597,INVERSIONES CMR S.A.S,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,ACTIVA,2024-12-31,13296908.0,13296908.0,79936.0,849957.0,-749396355.0,12446951.0,,-5458374.0,-5415708.0,2024
900129872,ZEMOGA S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",ACTIVA,2024-12-31,18384706.0,26490771.0,8646556.0,9471389.0,15252041.0,17019382.0,109091915.0,8508477.0,3777286.0,2024
900129967,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,B0610 - Extracción de petróleo crudo,ACTIVA,2024-12-31,1011026938.0,1158893993.0,16839786.0,97710610.0,583469260.0,1061183383.0,96121375.0,14942948.0,4020649.0,2024
900130460,EPAGO DE COLOMBIA SA,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,ACTIVA,2024-12-31,40863945.0,43708441.0,11562893.0,13393276.0,340739.0,30315165.0,61041076.0,2907176.0,1482456.0,2024
900131199,MOLEK INGENIERIA Y DISEÑO SAS,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2024-12-31,71719123.0,81103259.0,41247296.0,53788995.0,13278100.0,27314264.0,40888744.0,5804528.0,3607540.0,2024
900131246,ARTHROMEDS SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2024-12-31,5837144.0,6969700.0,2752262.0,3774441.0,2269755.0,3195259.0,9014166.0,794404.0,489732.0,2024
900134273,PERSIANAS Y ENROLLABLES SAFRA SAS,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",ACTIVA,2024-12-31,28521073.0,31504392.0,17591334.0,21406389.0,8106919.0,10098003.0,62049824.0,3772396.0,439527.0,2024
900134430,NOKIA SOLUTIONS AND NETWORKS COLOMBIA LTDA,J6190 - Otras actividades de telecomunicaciones,ACTIVA,2024-12-31,573190190.0,592309276.0,515261829.0,515261829.0,5216768.0,77047447.0,556034676.0,15103634.0,5216768.0,2024
900134499,INVERSIONES LEON MEZA RAMIREZ SA,F4111 - Construcción de edificios residenciales,ACTIVA,2024-12-31,5724202.0,34790451.0,36744.0,12801824.0,4750237.0,21988627.0,0.0,-417628.0,-470855.0,2024
900134570,TELXIUS CABLE COLOMBIA S A,J6110 - Actividades de telecomunicaciones alámbricas,ACTIVA,2024-12-31,119402859.0,188537378.0,46583673.0,128022393.0,23705483.0,60514985.0,73199719.0,7933782.0,471603.0,2024
900136519,DASA DE COLOMBIA SAS,C1040 - Elaboración de productos lácteos,ACTIVA,2024-12-31,248755913.0,276597352.0,75673244.0,76480740.0,43386761.0,200116612.0,265528009.0,25011694.0,15581894.0,2024
900136900,MARCEGAGLIA COLOMBIA SAS,C2819 - Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,ACTIVA,2024-12-31,19586534.0,24117629.0,7612010.0,8041627.0,-2958808.0,16076002.0,23552720.0,990685.0,810284.0,2024
900137681,CRODA COLOMBIA SUCURSAL DE CRODA DEL BRASIL LTDA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2024-12-31,50355969.0,52505194.0,26405831.0,26405831.0,22593986.0,26099363.0,85781466.0,2259675.0,500109.0,2024
900138370,Parque Industrial Zona Franca S.A.S usuario operador de zonas francas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,ACTIVA,2024-12-31,13382609.0,67746894.0,4143362.0,22498325.0,6184603.0,45248569.0,19297916.0,2352093.0,-693286.0,2024
900138425,LABORATORIOS SOPHIA DE COLOMBIA LTDA,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2024-12-31,69251017.0,72337833.0,41567801.0,42101510.0,26207755.0,30236323.0,130012696.0,16927116.0,10223195.0,2024
900138663,CAPITALIZACIONES MERCANTILES,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,13055315.0,365019879.0,18234162.0,119409717.0,-87584590.0,245610162.0,15398533.0,178222.0,-264553.0,2024
900138858,BRECCIA SALUD SAS,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",ACTIVA,2024-12-31,49207525.0,90061737.0,43048711.0,64492241.0,4518417.0,25569496.0,165478388.0,-1406304.0,-3234898.0,2024
900139273,IMOBLEX SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,101353.0,28268193.0,302947.0,1393271.0,-7726256.0,26874922.0,936331.0,289431.0,138435.0,2024
900139306,PETROLIFERA PETROLEUM COLOMBIA LIMITED,B0610 - Extracción de petróleo crudo,ACTIVA,2024-12-31,1131000.0,1131000.0,396000.0,2147000.0,204984000.0,-1016000.0,,-963000.0,-969000.0,2024
900139569,PANELTEC SAS,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",ACTIVA,2024-12-31,32430946.0,48515701.0,16175882.0,21460820.0,-68143364.0,27054881.0,54356226.0,8926947.0,7338779.0,2024
900140884,BMZ SAS,A0141 - Cría de ganado bovino y bufalino,ACTIVA,2024-12-31,6951110.0,9519171.0,160237.0,3340054.0,5470413.0,6179117.0,4281353.0,509261.0,217966.0,2024
900142973,SALAMANCA OLEAGINOSAS SAS,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,ACTIVA,2024-12-31,15928854.0,134316544.0,20979593.0,51778786.0,20128469.0,82537758.0,90203430.0,10687734.0,2718364.0,2024
900145781,BOUQUETS MIXTOS SAS C.I,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,ACTIVA,2024-12-31,12557418.0,18031601.0,5270539.0,12745336.0,-620270.0,5286265.0,39027515.0,-78369.0,-620270.0,2024
900146231,TELEDATOS ZONA FRANCA SAS,N8220 - Actividades de centros de llamadas (call center),ACTIVA,2024-12-31,127273671.0,134543698.0,4920442.0,4920442.0,50583848.0,129623256.0,57245381.0,18330784.0,13804947.0,2024
900146342,CMA CGM  COLOMBIA SAS,H5229 - Otras actividades complementarias al transporte,ACTIVA,2024-12-31,122602531.0,125253837.0,123097080.0,124835237.0,268600.0,418600.0,23076000.0,1086182.0,268600.0,2024
900147238,APORTES EN LINEA SA,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",ACTIVA,2024-12-31,137475606.0,163158387.0,34691030.0,36678883.0,28183551.0,126479504.0,114246507.0,36629393.0,28183551.0,2024
900147530,AGRICOLA CAPURGANA S.A.S,A0122 - Cultivo de plátano y banano,ACTIVA,2024-12-31,1314102.0,14129338.0,2006393.0,5433050.0,7724365.0,8696288.0,9489402.0,1245626.0,803839.0,2024
900147693,ECODIESEL COLOMBIA SA,C2029 - Fabricación de otros productos químicos n.c.p.,ACTIVA,2024-12-31,173084536.0,239697587.0,84808837.0,100834361.0,31649775.0,138863226.0,731495949.0,33952551.0,31649775.0,2024
900147759,ORO MOLIDO SA,A0123 - Cultivo de café,ACTIVA,2024-12-31,11307166.0,67994229.0,10750125.0,26239903.0,12951118.0,41754326.0,9584818.0,438684.0,-1279495.0,2024
900148269,VICSA STEELPRO COLOMBIA SAS,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,ACTIVA,2024-12-31,49548479.0,52231365.0,14550644.0,14727185.0,28562318.0,37504180.0,57020857.0,9007061.0,5561808.0,2024
900148720,HUPECOL OPERATING CO. LLC (SUCURSAL COLOMBIANA),B0610 - Extracción de petróleo crudo,ACTIVA,2024-12-31,40475807.0,40617260.0,29723084.0,29859175.0,84972581.0,10758085.0,4712879.0,-4007982.0,-4181731.0,2024
900149460,GYPLAC SA,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",ACTIVA,2024-12-31,98302698.0,183785844.0,32304069.0,37721985.0,12551579.0,146063859.0,173505408.0,39658899.0,31351770.0,2024
900149582,INVERSIONES GOLDEN FIVE SA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,62732733.0,62759525.0,1838371.0,2650239.0,20860291.0,60109286.0,274870.0,-708042.0,2232933.0,2024
900149693,DECAMERON CINCO HERRADURAS S.A.S,I5511 - Alojamiento en hoteles,ACTIVA,2024-12-31,121343667.0,156702469.0,73460519.0,158394049.0,-8122620.0,-1691580.0,52983219.0,640596.0,5389231.0,2024
900150254,REFORESTADORA RIOFRIO S.A.S.,A0220 - Extracción de madera,ACTIVA,2024-12-31,3400370.0,51612512.0,3556329.0,6221399.0,35738914.0,45391113.0,5280674.0,-766349.0,-1605962.0,2024
900150942,AGROINDUSTRIAS DEL CAUCA SA,C1071 - Elaboración y refinación de azúcar,ACTIVA,2024-12-31,3864766.0,305433775.0,5789170.0,56095224.0,21139595.0,249338551.0,11731203.0,561707.0,-3827703.0,2024
900153264,Proninsa S.A.S,K6613 - Otras actividades relacionadas con el mercado de valores,ACTIVA,2024-12-31,9975495.0,9975495.0,3942767.0,3945187.0,23511760.0,6030308.0,27050481.0,26594087.0,24217486.0,2024
900154405,COVISIAN COLOMBIA SAS,N8220 - Actividades de centros de llamadas (call center),ACTIVA,2024-12-31,39875502.0,91690873.0,34629169.0,70359999.0,15089234.0,21330874.0,140256699.0,11549531.0,789718.0,2024
900154981,A&D PROYECTOS  SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2024-12-31,27033463.0,32908869.0,15694957.0,18494957.0,14393912.0,14413912.0,108792042.0,15315591.0,9697397.0,2024
900155107,CENCOSUD COLOMBIA S.A,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",ACTIVA,2024-12-31,1306442184.0,5830008740.0,1190882680.0,2156274597.0,-759075301.0,3673734143.0,4206224525.0,-150997023.0,-304374676.0,2024
