nit,razon_social,ciiu,estado,fecha_corte,activo_corriente,activo_total,pasivo_corriente,pasivo_total,ganancias_acumuladas,patrimonio,ingresos,utilidad_operacional,utilidad_neta,anio,razon_corriente,endeudamiento,apalancamiento,roa,margen_neto,margen_operacional,rotacion_activos,x1,x2,x3,x4,zscore,zona,zona_futura
900485169,VEHIGRUPO SAS,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,ACTIVA,2019-12-31,12700772.0,14051104.0,5313790.0,5313790.0,1822466.0,8737314.0,20269225.0,2893742.0,1761434.0,2019,2.390153167513206,0.37817597820071647,0.6081720309010298,0.12535911768925773,0.08690189190755937,0.14276530059733414,1.4425361167350266,0.5257225339731312,0.1297026909771645,0.20594410232818716,1.644271602754343,6.982000145986775,segura,segura
900486347,DISTRIBUIDORA LOS AUTOS DE COLOMBIA SAS,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2019-12-31,18447441.0,19928237.0,18112931.0,18435414.0,-22931916.0,1492823.0,20919267.0,276771.0,-750321.0,2019,1.0184680215476998,0.9250900619056267,12.34936358831556,-0.03765114796657627,-0.035867461321661034,0.013230434890476803,1.0497299384787526,0.016785729716080756,-1.1507247730945793,0.013888383603627355,0.08097583270980516,-3.462893811189167,riesgo,gris
900486387,SERVICIOS DE COSECHA MANUELITA SA,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2019-12-31,1110695.0,2097823.0,2036737.0,2036737.0,20793.0,61086.0,14025023.0,227788.0,22428.0,2019,0.5453305949663604,0.9708812421257657,33.34212421831516,0.010691083089469417,0.0015991417625482681,0.016241541992480155,6.685513029459587,-0.4414299967156428,0.009911703704268663,0.10858304060924111,0.029992090289517007,-2.1022988966806078,riesgo,gris
900486834,EMPRESA COMERCIALIZADORA DE METALES DE COLOMBIA SAS,G4662 - Comercio al por mayor de metales y productos metalíferos,ACTIVA,2019-12-31,129000.0,129000.0,140720.0,140720.0,-36720.0,-11720.0,1.0,-1122.0,-1122.0,2019,0.9167140420693576,1.0908527131782946,-12.006825938566553,-0.008697674418604652,-1122.0,-1122.0,7.751937984496124e-06,-0.09085271317829458,-0.2846511627906977,-0.008697674418604652,-0.0832859579306424,-1.6698552170674847,riesgo,
900489069,INVERSIONES VICENZA S.A.S,K6494 - Otras actividades de distribución de fondos,ACTIVA,2019-12-31,883605.0,8987993.0,697226.0,717809.0,-3589497.0,8270184.0,227476.0,93476.0,-39503.0,2019,1.2673150456236573,0.07986310180704413,0.08679480408174715,-0.004395085754962204,-0.1736578803917776,0.41092686701014614,0.025308875963744076,0.020736442496116763,-0.3993657983489751,0.010400097107329745,11.521427009134742,11.001485572309603,segura,segura
900490337,CONSTRUCTORA BUENAVISTA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2019-12-31,12694801.0,16697840.0,11220531.0,15223570.0,1274270.0,1474270.0,205355.0,72651.0,46441.0,2019,1.1313903949821982,0.9117089395993734,10.326174988299293,0.0027812579351580804,0.22614983808526698,0.35378247425190523,0.012298297264795926,0.08829106040062666,0.07631346329824695,0.004350922035424941,0.09684127967355884,0.9588927863156882,riesgo,riesgo
900490865,ZOETIS COLOMBIA SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2019-12-31,42148586.0,49935490.0,28545382.0,29617711.0,15723471.0,20317779.0,64872381.0,2663785.0,1215344.0,2019,1.4765465741533954,0.5931194627308153,1.4577238486549144,0.024338281250469357,0.018734382510177946,0.041061927417154614,1.2991237494615553,0.27241555054331096,0.3148756725927792,0.05334452510629214,0.686000987719814,3.8923169500366677,segura,segura
900491050,PERI SAS,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",ACTIVA,2019-12-31,22730868.0,64718620.0,5226513.0,40337902.0,-20573534.0,24380718.0,35670294.0,7129996.0,258898.0,2019,4.349145979355643,0.623281244253972,1.6545001668941826,0.004000363419368337,0.007258084275952421,0.1998861013032301,0.5511596817113839,0.2704686070253043,-0.31789203787101766,0.11016915997281772,0.6044121481578293,2.112915529209534,gris,gris
900491889,OPERACIONES Y SERVICIOS DE COMBUSTIBLES S.A.S.,G4731 - Comercio al por menor de combustible para automotores,ACTIVA,2019-12-31,55368253.0,58738430.0,51419808.0,51956320.0,-3997821.0,6782110.0,1530705140.0,3615287.0,12557.0,2019,1.076788404188518,0.8845370909641269,7.660789931157118,0.00021377827088670909,8.20340878975555e-06,0.0023618441628803833,26.05968766955467,0.0672208126774924,-0.06806142077682362,0.06154892120882359,0.13053484157461498,0.7697586336085454,riesgo,gris
900493269,MAYAGEZ CORTE SA,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2019-12-31,3003787.0,3125199.0,1596630.0,2978340.0,405067.0,146859.0,12612669.0,94143.0,-18679.0,2019,1.8813294251016204,0.9530081124433996,20.280268829285234,-0.005976899391046778,-0.001480971236143595,0.0074641616298659706,4.035797080441918,0.45026156734339157,0.12961318623230073,0.030123841713759668,0.04930901105985213,3.6304615468192587,segura,gris
900493698,GEOPARK COLOMBIA S.A.S.,B0610 - Extracción de petróleo crudo,ACTIVA,2019-12-31,460210518.0,1596717753.0,461016118.0,524649617.0,871382347.0,1072068136.0,1728161715.0,1046042588.0,639368261.0,2019,0.9982525556731185,0.3285800612000836,0.4893808512558944,0.40042660000411484,0.36997015698846214,0.6052920736066647,1.0823213506288358,-0.0005045350053172485,0.545733486937688,0.6551205346308941,2.04339830100362,8.323759626555391,segura,
900494134,REAL PROPERTIES S.A.S.,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",ACTIVA,2019-12-31,5343408.0,16064513.0,3565552.0,10750317.0,1651165.0,5314196.0,6039534.0,3055147.0,1568546.0,2019,1.498620129505894,0.6691965701045528,2.022943263665849,0.09764043267293568,0.25971308382401687,0.5058580678575533,0.3759550009390263,0.11066977256017659,0.10278338347387188,0.19017987037640047,0.4943292369890116,2.858121965887454,segura,gris
900495079,CASTILLA COSECHA S.A.,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2019-12-31,4895284.0,4930661.0,5678809.0,5678809.0,-1099430.0,-748148.0,22232674.0,-213747.0,-446393.0,2019,0.8620265270411455,1.151733814188402,-7.590488780294808,-0.09053410891562004,-0.020078241600627978,-0.009614093203543577,4.509065620207919,-0.1589087142677219,-0.22297821732218054,-0.043350577133572966,-0.13174382163583948,-2.1989970451218057,riesgo,riesgo
900495129,PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,B0610 - Extracción de petróleo crudo,ACTIVA,2019-12-31,68474812.0,332967656.0,74171266.0,164934209.0,23699323.0,168033447.0,86299082.0,32419296.0,18515477.0,2019,0.9231986413714443,0.4953460374541604,0.9815558267991729,0.05560743413468364,0.21455010378905306,0.3756621188624,0.25918157648321255,-0.017108130166252546,0.07117605140602605,0.09736470019178078,1.0187907531056823,1.8438256697427615,gris,riesgo
900495729,MODA HOME S.A.S.,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,ACTIVA,2019-12-31,5754176.0,26579105.0,11490977.0,23819284.0,1546343.0,2759821.0,21329309.0,3232923.0,777679.0,2019,0.5007560279687271,0.8961657663040197,8.630735109269768,0.029259036374625857,0.036460581071801244,0.15157185823506988,0.802484094178491,-0.21583875755033888,0.05817889654297991,0.1216340053587207,0.11586498569814273,-0.28720029580645545,riesgo,riesgo
900497730,INDEPENDENCE WATER AND MINING SAS IWM,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2019-12-31,10293249.0,28198282.0,5092784.0,9577204.0,-2320019.0,18621078.0,7109476.0,-1466480.0,-1503258.0,2019,2.02114383802651,0.3396378545331237,0.51432059948409,-0.05331026904405027,-0.21144427521803294,-0.20627117947933152,0.25212443793561606,0.18442488801268106,-0.08227518967290277,-0.05200600518854304,1.9443125571931015,2.633657977215272,segura,gris
900497857,PANTOS LOGISTICS COLOMBIA SAS,H5229 - Otras actividades complementarias al transporte,ACTIVA,2019-12-31,6783622.0,8278429.0,3670855.0,3670855.0,1786960.0,4607574.0,20489858.0,959718.0,540048.0,2019,1.8479678440036449,0.44342410860804626,0.7967001723683657,0.06523556583018349,0.0263568444447004,0.04683868477761047,2.47509014089509,0.3760093853556031,0.21585738066968987,0.1159299669055566,1.255177336070207,5.267302209395003,segura,segura
900497906,PUMA ENERGY COOMBIA COMBUSTIBLES S.A.S.,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",ACTIVA,2019-12-31,76746360.0,199029434.0,57686254.0,91231779.0,-34562587.0,107797655.0,624295620.0,8145711.0,-2738798.0,2019,1.3304098407915341,0.45838335147956055,0.8463243379459414,-0.013760768671029834,-0.004387021007771927,0.013047842623018883,3.1366999717237802,0.09576526253900718,-0.17365565637894545,0.040927167586679664,1.1815801048886705,1.5777923587761165,gris,riesgo
900499362,LINIO COLOMBIA S.A.S,G4791 - Comercio al por menor realizado a través de internet,ACTIVA,2019-12-31,34584747.0,44015297.0,74413838.0,76989065.0,-95734988.0,-32973768.0,36063556.0,-38244911.0,-37143543.0,2019,0.46476230670967406,1.7491433716782598,-2.334857969522925,-0.8438780499425007,-1.0299467695309914,-1.0604864090496233,0.8193414212336225,-0.904892019699424,-2.175039009733366,-0.8689004415896592,-0.4282915762128037,-19.315435943464948,riesgo,riesgo
900500472,PROMOTORA ZARZAMORA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2019-12-31,53717179.0,53717179.0,44234345.0,52947792.0,55057.0,769387.0,3019009.0,240466.0,55057.0,2019,1.2143771768294522,0.9856770773461503,68.8181526332002,0.0010249421325717793,0.018236779022520303,0.07965064032601427,0.05620192750628249,0.17653261352387847,0.0010249421325717793,0.004476519513431634,0.014531049755578099,1.2067350694424444,gris,gris
900501552,EQUIPOS Y TERRATEST SAS,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2019-12-31,12659860.0,36948799.0,12005417.0,29497216.0,-2856990.0,7451583.0,19581973.0,-1724587.0,-2856990.0,2019,1.05451230890189,0.7983267872928698,3.9585167339610927,-0.07732294627492493,-0.14589898576614319,-0.08807013471012344,0.529975899893255,0.017712158925652765,-0.07732294627492493,-0.04667504889671786,0.25261987436373656,-0.1842865028079938,riesgo,riesgo
900504184,GRUPO SANCHEZ COLOMBIA SAS,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",ACTIVA,2019-12-31,13920765.0,15468995.0,2467289.0,3473101.0,-4803291.0,11995894.0,13081283.0,-394374.0,-152160.0,2019,5.64212988425758,0.22452014497386547,0.28952414884626354,-0.009836450267131123,-0.011631886566478226,-0.03014796025741512,0.845645305334962,0.740415004336093,-0.3105108638279345,-0.025494481057108106,3.4539433203929284,7.300174586074512,segura,segura
900504398,3B PROYECTOS S.A.S,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,ACTIVA,2019-12-31,5413130.0,5434161.0,2515146.0,2515146.0,1213890.0,2919015.0,5340631.0,793076.0,526694.0,2019,2.1522130325635174,0.4628398017651667,0.8616420265055165,0.09692278164007287,0.09862018177252838,0.14849855756744848,0.982788511418782,0.5332900515829399,0.22338130946065088,0.14594267633954902,1.160574773790468,6.425944104707568,segura,
900506565,SACYR CONSTRUCCIÓN S.A. SUCURSAL COLOMBIA,F4210 - Construcción de carreteras y vías de ferrocarril,ACTIVA,2019-12-31,56248330.0,71649111.0,61172198.0,61760881.0,-53729626.0,9888230.0,4072532.0,-10606578.0,-128212.0,2019,0.9195080745668155,0.8619908905778328,6.245898507619665,-0.001789442998113403,-0.031482134455910964,-2.6044185779264595,0.05683995158013894,-0.06872196920908062,-0.7498994090798977,-0.14803502586375425,0.16010506715407768,-3.722173244904682,riesgo,gris
900507569,HYUNDAI ENGINEERING CO. LTD SUCURSAL COLOMBIA,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2019-12-31,40542972.0,40893288.0,10432886.0,41568253.0,-103780199.0,-674965.0,21134022.0,-3127947.0,-5329250.0,2019,3.8860744764200432,1.0165055204169446,-61.58579037431571,-0.13032089764951157,-0.2521644957121744,-0.14800528739867877,0.5168090665636864,0.7363087556080108,-2.53782965556597,-0.07649047442700133,-0.016237511833850703,-3.9742046159315025,riesgo,segura
900510848,SOILMEC COLOMBIA SAS,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2019-12-31,17280070.0,25411508.0,12266654.0,23489861.0,299167.0,1921647.0,18038460.0,2096326.0,1480885.0,2019,1.4087028133344268,0.9243788680309725,12.223816861265362,0.058276155826722284,0.08209597715104283,0.11621424445324047,0.7098539763952616,0.19728919668994063,0.01177289439099797,0.0824951435389037,0.08180750835434913,1.972862014354163,gris,gris
900511074,BENGALA AGRICOLA S.A.S.,A0150 - Explotación mixta (agrícola y pecuaria),ACTIVA,2019-12-31,30198916.0,51839219.0,14141948.0,26135735.0,-20045474.0,25703484.0,19203416.0,-1160635.0,-3862007.0,2019,2.1354141593506073,0.5041691503878559,1.0168168252988583,-0.07449971420287023,-0.20111041702163823,-0.060438986480322046,0.3704418463557485,0.30974556156025423,-0.38668549385360146,-0.022389129743640622,0.9834613030779505,1.6535155902271104,gris,riesgo
900511858,ORIGINAR SOLUCIONES SAS,K6493 - Actividades de compra de cartera o factoring,ACTIVA,2019-12-31,8438470.0,34327798.0,7185951.0,8793181.0,-3398050.0,25534617.0,5920628.0,15589007.0,24553174.0,2019,1.174301077199107,0.2561533658523626,0.3443631443541918,0.7152563062739998,4.14705568395785,2.632998898089865,0.17247328244007962,0.03648701847989201,-0.09898828931584834,0.45412196261467164,2.903911223935911,6.017459391961726,segura,riesgo
900514524,ABBVIE S.A.S,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2019-12-31,187308203.0,231609068.0,70284607.0,80116673.0,26159692.0,151492395.0,238284406.0,10456509.0,8392699.0,2019,2.6649960922453477,0.34591336898778074,0.5288494712886412,0.036236487079167386,0.03522135225248437,0.043882472947054704,1.0288215744644333,0.5052634467662552,0.11294761567798373,0.045147234908781725,1.8908972293445085,5.971568947295609,segura,segura
900516754,PROMOTORA DE PROYECTOS  MOSTAZA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2019-12-31,57811572.0,57905732.0,57706497.0,57706497.0,-291954.0,199235.0,,-109210.0,-18281.0,2019,1.0018208521650518,0.996559321622944,289.6403593746079,-0.00031570277015063034,,,,0.0018145871983796008,-0.005041884281853134,-0.0018859963638832853,0.003452557517050463,-0.013581560909863724,riesgo,riesgo
900517378,CSP TUBO360 LTDA,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,ACTIVA,2019-12-31,133722921.0,321195038.0,5333155.0,317771635.0,6531748.0,3423403.0,96977364.0,4868663.0,-4500429.0,2019,25.07388609556632,0.9893416690951496,92.8233208301798,-0.01401151471088417,-0.04640700483465399,0.05020411773617604,0.3019267190547321,0.3997252473121954,0.02033576869889254,0.015157964551121117,0.010773154753098086,2.801665562600678,segura,segura
900517787,EDUHOLDING COLOMBIA,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,ACTIVA,2019-12-31,83997.0,130535.0,21638.0,21638.0,-218335.0,108897.0,,-11194.0,-37282.0,2019,3.881920695073482,0.16576397134868043,0.19870152529454438,-0.2856092235798828,,,,0.47771861952732986,-1.6726165396253878,-0.08575477841192017,5.03267399944542,2.3891398134101074,gris,gris
900518709,AREA CUADRADA CONSTRUCTORES,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2019-12-31,435331.0,11775331.0,498344.0,11668244.0,58346.0,107087.0,299297.0,35183.0,24321.0,2019,0.8735552148716549,0.9909058182738133,108.96041536320935,0.0020654196472269016,0.08126042025145591,0.11755213049245399,0.0254172897560162,-0.005351272078891031,0.004954935024756416,0.00298785656216373,0.009177644896695682,0.010763666582451491,riesgo,riesgo
900520112,PRIMADERA SAS,"C1620 - Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",ACTIVA,2019-12-31,24839340.0,254264739.0,27358659.0,95427728.0,-36366843.0,158837011.0,56291347.0,-31910462.0,-29705392.0,2019,0.9079151138219165,0.37530854012754006,0.6007902528460448,-0.11682859415280543,-0.5277079619359615,-0.5668804123660427,0.22138872743971,-0.009908251572389674,-0.14302747263748591,-0.12550093310421623,1.664474407270809,0.3730641660609364,riesgo,gris
900521579,GEOTUNEL FILCO SAS,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,ACTIVA,2019-12-31,7884053.0,10106972.0,308270.0,15606900.0,-5999928.0,-5499928.0,4496430.0,1837770.0,1794516.0,2019,25.57515489668148,1.5441716866337416,-2.8376553293061293,0.17755228766835407,0.3990979510411593,0.40871758261554164,0.44488398701411264,0.7495601056379695,-0.5936424875818396,0.18183190771677216,-0.3524036163491789,3.833726406158354,segura,segura
900524514,CEVA SALUD ANIMAL SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2019-12-31,19509958.0,22879438.0,14530334.0,17240856.0,763039.0,5638582.0,33495643.0,-628826.0,-767774.0,2019,1.342705405120075,0.7535524255447184,3.0576581133341683,-0.033557380211874085,-0.022921608043171466,-0.018773367031646473,1.4640063711355147,0.21764625512217564,0.033350425827767274,-0.027484328941995866,0.3270476825512608,1.695187197988605,gris,gris
900524988,ALAMEDA COLOMBIA SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2019-12-31,20368472439.0,41018511127.39,21896056619.39,43052747755.39,-9195370428.0,-2034236628.0,48114962438.0,-1884614091.0,-3351755590.0,2019,0.9302347355533758,1.0495931366616973,-21.164080502138123,-0.08171324355461246,-0.06966139886982156,-0.039168981861483876,1.173006067640309,-0.03724133661618837,-0.22417611403403223,-0.045945453386813793,-0.04724986752431669,-1.333483107613062,riesgo,riesgo
900525626,CLUB LLANEROS S.A,R9312 - Actividades de clubes deportivos,ACTIVA,2019-12-31,460051.0,5347976.0,2534379.0,3001920.0,-3501345.0,2346056.0,1625696.0,-259841.0,-341548.0,2019,0.1815241524649628,0.5613188989628973,1.2795602492012126,-0.06386490889263527,-0.21009339999606322,-0.1598336958447336,0.3039834135381311,-0.3878715985262462,-0.654704695757797,-0.04858679246129751,0.7815184948299755,-4.184683820271038,riesgo,
900526085,EQUIPOS Y SERVICIOS TREX DE COLOMBIA S.A.S,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2019-12-31,11117881.0,13992856.0,4022806.0,11051396.0,1437256.0,2941460.0,12727415.0,1384235.0,756764.0,2019,2.763712940668777,0.7897884463329001,3.7571124543593997,0.05408216878670087,0.05945936390068211,0.10876010564596189,0.9095652095612218,0.5070498117039152,0.1027135561174931,0.09892440828376994,0.26616184959800554,4.605334923465551,segura,
900526959,SACYR CHILE S.A. SUCURSAL COLOMBIA,F4210 - Construcción de carreteras y vías de ferrocarril,ACTIVA,2019-12-31,68491890.0,74110257.0,74025131.0,76101157.0,-6509329.0,-1990900.0,75624750.0,1798170.0,158592.0,2019,0.9252518580480459,1.026864027741801,-38.22449997488573,0.002139946701304787,0.002097091230053653,0.023777533148869913,1.0204356732968825,-0.07466228325183112,-0.08783303773997167,0.024263443048106015,-0.02616123168797552,-0.6405392371534216,riesgo,gris
900527295,AGROBANANO SAS,A0122 - Cultivo de plátano y banano,ACTIVA,2019-12-31,1768249.0,20596791.0,1915395.0,10868092.0,6786602.0,9728699.0,3924898.0,328030.0,4871507.0,2019,0.9231772036577311,0.5276594786051866,1.1171166874419693,0.236517766286991,1.2411805351374736,0.08357669422237214,0.19055871373361025,-0.0071441225965734175,0.32949802714413134,0.015926267349122492,0.8951616346273108,2.074242357201126,gris,gris
900527685,MULTIPLIKA S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2019-12-31,2519000.0,7979000.0,6386000.0,6386000.0,479000.0,1593000.0,6864000.0,1184000.0,497000.0,2019,0.39445662386470404,0.8003509211680662,4.008788449466415,0.06228850733174583,0.0724067599067599,0.17249417249417248,0.8602581777165058,-0.4846471988971049,0.060032585537034715,0.14838952249655346,0.2494519260883182,-1.7244772823447017,riesgo,riesgo
900528072,INDUVALORES S.A.S.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,ACTIVA,2019-12-31,889768.0,179363049.0,1580280.0,1587853.0,9240333.0,177775196.0,8077863.0,7118591.0,6591611.0,2019,0.5630445237552839,0.00885273198048724,0.008931802837106703,0.03675010564745696,0.8160092588844352,0.8812468099545635,0.0450363831627327,-0.0038498007468639765,0.0515174839607014,0.0396881689940496,111.95947987628578,117.96685067055255,segura,segura
900528289,GRUPO FRUTELLI S.A.S,"C1020 - Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",ACTIVA,2019-12-31,2199436.0,2345350.0,1619525.0,2096515.0,238835.0,248835.0,3949846.0,71675.0,81751.0,2019,1.3580747441379417,0.893902829002068,8.425322000522435,0.03485663120642975,0.020697262627454336,0.018146277095360173,1.6841179354893725,0.2472598972434818,0.10183341505532223,0.030560470718656065,0.11868982573461197,2.283992539248302,gris,gris
900529269,CFC GAS HOLDING SAS,M7010 - Actividades de administración empresarial,ACTIVA,2019-12-31,9855410.0,970591240.0,9390093.0,9390093.0,-2508001.0,961201147.0,,-179201.0,-175687.0,2019,1.049554035300822,0.009674611322475978,0.009769123798184565,-0.00018101028812087775,,,,0.0004794160309957053,-0.002583993030887029,-0.0001846307617612539,102.36332558154642,107.47497229378736,segura,
900532450,ATLANTIC INTERNATIONAL BPO COLOMBIA SAS,N8220 - Actividades de centros de llamadas (Call center),ACTIVA,2019-12-31,35969350.0,54777056.0,19093916.0,34163790.0,7528659.0,20613266.0,92918544.0,11264818.0,5673619.0,2019,1.8838121001475026,0.6236879543143027,1.6573690942522161,0.1035765594996562,0.06106013671501353,0.12123325996154223,1.6963040876092355,0.30807486258480193,0.13744183331064744,0.20564847442695716,0.6033659029048006,4.484523421348204,segura,segura
900532635,PROMOTORA INMOBILIARIA BALSO S.A.S.,F4111 - Construcción de edificios residenciales,ACTIVA,2019-12-31,4206449.0,4206449.0,2236212.0,2236212.0,1920237.0,1970237.0,2556223.0,-3509212.0,-3661385.0,2019,1.8810600247203753,0.531615146171985,1.1349964496657001,-0.870421821350978,-1.432341779257913,-1.3728113705259675,0.6076914280905343,0.46838485382801504,0.45649834337703843,-0.8342457022538488,0.8810600247203754,-0.12022885266854533,riesgo,riesgo
900533110,BLUE ROCK INVESTMENTS S.A.S.,K6494 - Otras actividades de distribución de fondos,ACTIVA,2019-12-31,19940634.0,30065974.0,18905.0,18905.0,28306392.0,30047069.0,70600196.0,163170.0,-545943.0,2019,1054.7809574186724,0.0006287838870611675,0.0006291795049959782,-0.018158167767989158,-0.007732882214661274,0.0023111833853832362,2.348175914740031,0.6626004865167514,0.9414759688144478,0.005427065160104242,1589.371541920127,1676.2924597438941,segura,segura
900534120,LOGIBAN S.A.S.,A0122 - Cultivo de plátano y banano,ACTIVA,2019-12-31,1204078.0,15559101.0,808635.0,9304303.0,-959321.0,6254798.0,3638280.0,-384370.0,-585188.0,2019,1.4890253328139396,0.5979974678485601,1.487546520287306,-0.037610656296915866,-0.16084193629957014,-0.10564607451872864,0.23383613230610176,0.02541554296742466,-0.061656582857839926,-0.024703869458781714,0.6722478835867662,0.505575776752839,riesgo,riesgo
900535018,FERRERO LATIN AMERICAN DEVELOPING MARKET SAS,G4631 - Comercio al por mayor de productos alimenticios,ACTIVA,2019-12-31,54358968.0,68994824.0,33071561.0,35023057.0,-30006733.0,33971767.0,123379531.0,-5329846.0,-5536683.0,2019,1.6436771158156096,0.5076186149847994,1.0309459911225696,-0.08024780235688404,-0.044875215160284566,-0.04319878635298103,1.7882432890907876,0.3085362896207982,-0.4349128131698691,-0.07724993979258502,0.9699829172536253,1.1055447566887984,gris,segura
900536058,CORPORACION DE INVERSIONES DE COLOMBIA S.A SUCURSAL COLOMBIA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2019-12-31,10555655.0,414956913.0,3172293.0,268172293.0,-30262530.0,146784620.0,37965745.0,7467496.0,-7835566.0,2019,3.327452728988148,0.6462653943061313,1.8269781466205384,-0.018882842421762473,-0.20638515061406013,0.19669035863776677,0.09149322209267544,0.017793081085505376,-0.07292933085802092,0.01799583466633318,0.5473519219974003,0.5746245203787964,riesgo,riesgo
900537269,TROPICS SAS,"C1020 - Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",ACTIVA,2019-12-31,1287822.0,43948690.0,224053.0,2258509.0,-20242763.0,41690181.0,1827939.0,-1352215.0,-1568186.0,2019,5.747845375870888,0.051389677371498445,0.054173643429372496,-0.03568220122146985,-0.8578984309651471,-0.739748427053638,0.04159257079107477,0.02420479427259379,-0.46059991776774234,-0.03076803881981465,18.459160888887315,17.832585430967903,segura,segura
900537821,RED INDUSTRIAL COLOMBIANA SAS,C1090 - Elaboración de alimentos preparados para animales,ACTIVA,2019-12-31,2167317.0,12820421.0,2999723.0,4982994.0,23832.0,7837427.0,11159932.0,1888095.0,1062699.0,2019,0.7225057113606823,0.38867631569977307,0.6357946300488668,0.0828911156661704,0.09522450495218071,0.16918517066233021,0.8704809303844234,-0.06492813301528866,0.0018589093135085034,0.14727246476539266,1.572834926150824,2.221279127463548,gris,segura
900538786,BABY UNIVERSE S.A.S.,G4690 - Comercio al por mayor no especializado,ACTIVA,2019-12-31,763309.0,763309.0,125507.0,125507.0,-20106691.0,637802.0,9005545.0,322716.0,606591.0,2019,6.081804202156055,0.16442489214721692,0.19678050554874396,0.7946860314761126,0.06735750029565118,0.0358352548346602,11.798033299751477,0.8355751078527831,-26.341482938102395,0.42278552984440115,5.081804202156055,-72.21484849788132,riesgo,
900539662,SHERLEG LABORATORIES SAS,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",ACTIVA,2019-12-31,20079531.0,26472074.0,3997880.0,6995015.0,15119381.0,19477059.0,24913391.0,5605163.0,3686711.0,2019,5.0225446986903055,0.26424129065217933,0.3591412337971559,0.13926793193461154,0.1479810998029132,0.2249859523338272,0.9411197248844198,0.6074949397618034,0.5711445578461287,0.21173871756327065,2.7844199047464517,10.193623145424763,segura,segura
900540119,PROMOTORA FOREVER T SAS,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2019-12-31,22140681.0,22140681.0,3361683.0,22087517.0,3164.0,53164.0,,6206.0,3296.0,2019,6.586189417622066,0.997598809178453,415.46002934316454,0.00014886624309342608,,,,0.8481671363225006,0.00014290436685303402,0.0002802985147566148,0.0024069704168196,5.568853207468369,segura,segura
900540711,INDUARIARI DE LA PALMA S.A.S.,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2019-12-31,2991880.0,42459897.0,19200241.0,64684975.0,-22245078.0,-22225078.0,1264807.0,-3642287.0,-6051743.0,2019,0.15582512740334875,1.5234369268488805,-2.9104498530893794,-0.14252844277978347,-4.784716561499106,-2.879717616996111,0.029788272920209864,-0.3817334036396744,-0.523907959550632,-0.08578181430821653,-0.34358949663349175,-5.149333839627705,riesgo,riesgo
900541359,WIN SPORTS S.A.S,J6020 - Actividades de programación y transmisión de televisión,ACTIVA,2019-12-31,71548003.0,199476357.0,56596300.0,80553527.0,-63899170.0,118922830.0,184970181.0,24257068.0,15199155.0,2019,1.2641816337817136,0.40382493550350934,0.6773596541555562,0.07619527060041506,0.08217083920137376,0.13114042419626545,0.9272787200540262,0.07495476268398064,-0.32033455473622874,0.12160372469605508,1.4763205837033058,1.8147262376127686,gris,riesgo
